vineyard_field_id,area_ha,in_perimeter,dist_nearest_node_m,dist_nearest_deadend_m,dist_major_road_m
VYD_04068,2.160935489857321,0,177.2473890256876,617.733421513807,750.5490321241597
VYD_04069,0.7917211273246693,0,240.39564725348527,250.01429362887623,1821.5403666503632
VYD_04070,4.882558045143059,0,704.9228076580157,2048.9531072274513,692.8850373303027
VYD_04071,2.314855059764394,0,404.5993662939215,404.5993662939215,902.4969689899067
VYD_04072,2.078515137713881,0,457.8347206363365,457.8347206363365,878.4731806295383
VYD_04073,2.855457625850328,0,670.0918334546425,854.9361117906543,1214.7782884685264
VYD_04074,1.3708853348762264,1,290.24051943437985,290.24051943437985,4308.143307849939
VYD_04075,3.698754048254315,0,125.67366990051525,125.67366990051525,451.6768181151731
VYD_04076,1.4116338951302043,0,106.37768323028332,867.4827685757375,77.29982567692079
VYD_04077,1.593933143066052,0,326.27919365620204,326.27919365620204,2666.5513655957525
VYD_04078,0.7766991101294567,0,88.8508553292727,88.8508553292727,215.8230895090543
VYD_04079,1.281836523509041,0,2155.4283603679323,2155.4283603679323,4973.79478101579
VYD_04080,2.27545459556652,0,640.3933104716542,754.2152428567578,477.23927619318926
VYD_04081,0.910708567313091,0,325.621431368307,325.621431368307,1009.1648036227382
VYD_04082,1.5762483781848688,0,209.78209615795237,214.94904989029652,693.5814216124878
VYD_04083,3.097206543549157,0,729.0851742222127,868.275484855549,662.4459651674794
VYD_04084,5.208681783166482,0,251.82491911330732,251.82491911330732,1089.5414168986258
VYD_04085,4.337522809616748,0,400.73146169631195,757.3426402753464,977.4414904394235
VYD_04086,1.4214785962542795,0,438.76021307276744,438.76021307276744,537.2030675377451
VYD_04087,1.6526171333625106,1,1133.412197879579,1133.412197879579,4441.237280656488
VYD_04088,1.593647144263093,1,1344.458459589392,1344.458459589392,5015.792703859305
VYD_04089,4.285963526156226,0,160.05546900556172,160.05546900556172,404.40752227101973
VYD_04090,0.9959333814456061,0,776.7423772622764,1163.2661893784978,741.554931491606
VYD_04091,2.392005323244502,1,159.76567526259512,159.76567526259512,3506.661087692968
VYD_04092,0.643051259805329,1,1217.372137540601,1217.372137540601,616.072854121877
VYD_04093,4.850106623468536,1,922.5041458618983,1512.237406772293,106.07408846513101
